id,IBAN,BIC,typeCompte,solde,client
64899667fc13ae29a0900b0f,MK91 046W 5VOZ 8A8S I60,BARCGB22GGG,Compte courant,"€49822,99",64899252fc13ae2cc7900f59
64899667fc13ae29a0900b10,LV86 GSJX CR1R XAFU SM9N N,DEUTDEFF765,Compte en ligne,"€5040,44",64899252fc13ae2cc7900fe9
64899667fc13ae29a0900b11,IE17 UMKG 9394 2992 5616 92,SOGEFRPP789,Compte offshore,"€25633,91",64899252fc13ae2cc7900fc3
64899667fc13ae29a0900b12,FO10 2346 6972 7577 80,BSCHESMMIII,Compte joint,"€48456,02",64899252fc13ae2cc7901001
64899667fc13ae29a0900b13,LV27 ABJC QB8R CKIN PCLL Y,UNCRITMMJJJ,Compte d'épargne,"€34632,80",64899251fc13ae2cc7900ebd
64899667fc13ae29a0900b14,AT41 4467 7703 7233 4331,UBSWCHZHFFF,Compte courant,"€9528,38",64899252fc13ae2cc790107e
64899667fc13ae29a0900b15,AE73 0089 0223 7006 7864 384,CITIUS33HHH,Compte courant,"€15073,91",64899252fc13ae2cc7900f90
64899667fc13ae29a0900b16,ES94 1752 0096 1587 3386 4662,DEUTDEFF654,Compte en ligne,"€20995,69",64899252fc13ae2cc7900f8f
64899667fc13ae29a0900b17,FR47 2917 1182 49JY TYUL Z66X B43,BSCHESMMIII,Compte de retraite,"€37672,71",64899252fc13ae2cc7900f82
64899667fc13ae29a0900b18,FR58 8751 4843 40KS 1N6S YRL0 870,UNCRITMMDDD,Compte chèque,"€49905,42",64899251fc13ae2cc7900da7
64899667fc13ae29a0900b19,GL27 6844 2679 1254 00,BNPAFRPP456,Compte joint,"€1631,74",64899251fc13ae2cc7900d15
64899667fc13ae29a0900b1a,IS47 3399 9497 3004 5484 1717 00,UNCRITMMDDD,Compte de retraite,"€22224,99",64899252fc13ae2cc7900f62
64899667fc13ae29a0900b1b,GL50 5361 5233 7760 73,CITIUS33BBB,Compte courant,"€8123,98",64899251fc13ae2cc7900dac
64899667fc13ae29a0900b1c,PK38 GHNL XCCP KTKZ EGR2 CQIN,UNCRITMMJJJ,Compte à terme,"€25135,31",64899251fc13ae2cc7900ead
64899667fc13ae29a0900b1d,RO42 DDNU UBM4 XSUS M8YB PF04,DEUTDEFF765,Compte courant,"€39439,94",64899252fc13ae2cc7901026
64899667fc13ae29a0900b1e,SI16 2803 5410 4048 992,UNCRITMMDDD,Compte chèque,"€3579,29",64899251fc13ae2cc7900e49
64899667fc13ae29a0900b1f,PS79 UFDT FQ0A 6PBI QGMK B9CV FOZX M,SOGEFRPP789,Compte d'épargne,"€27982,73",64899252fc13ae2cc790102b
64899667fc13ae29a0900b20,ES49 7634 8590 7777 6515 0790,GENXFRPP234,Compte joint,"€29503,48",64899252fc13ae2cc7901082
64899667fc13ae29a0900b21,HR13 7189 0443 4527 1213 1,AGRIFRPP432,Compte professionnel,"€28644,98",64899251fc13ae2cc7900ee0
64899667fc13ae29a0900b22,DE38 6069 5091 7206 6190 58,HSBCHKHHEEE,Compte joint,"€42276,17",64899251fc13ae2cc7900d2e
64899667fc13ae29a0900b23,GT31 IS3C HAIY YVVM 5BMS AJY3 RV65,BNPAFRPP456,Compte offshore,"€10261,67",64899251fc13ae2cc7900d87
64899667fc13ae29a0900b24,MU68 MCMU 4408 9838 7158 2276 129F XY,GENXFRPP123,Compte chèque,"€8594,12",64899252fc13ae2cc7900efe
64899667fc13ae29a0900b25,HU68 3312 4761 0414 5770 7209 2842,UBSWCHZHFFF,Compte d'épargne,"€26407,61",64899251fc13ae2cc7900dc9
64899667fc13ae29a0900b26,FR06 0775 2227 20HB OUEC I4UJ A89,SOGEFRPP890,Compte professionnel,"€48176,30",64899251fc13ae2cc7900d87
64899667fc13ae29a0900b27,VG40 XWTD 7756 9507 3157 2996,UBSWCHZHFFF,Compte à terme,"€9046,23",64899251fc13ae2cc7900e43
64899667fc13ae29a0900b28,AL50 1749 3009 SXBK NP6Z 20ME NAGO,AGRIFRPP432,Compte offshore,"€6142,69",64899251fc13ae2cc7900eef
64899667fc13ae29a0900b29,LI07 0254 3Q5B X0CS EYMK H,CITIUS33BBB,Compte courant,"€764,35",64899251fc13ae2cc7900e81
64899667fc13ae29a0900b2a,RO42 ZZGA KHLD IDMT 3QA7 FVB3,BNPAFRPP456,Compte en ligne,"€15243,16",64899251fc13ae2cc7900e29
64899667fc13ae29a0900b2b,MU51 MLYT 2153 2381 2321 6638 581N TC,CITIUS33BBB,Compte en ligne,"€23558,22",64899251fc13ae2cc7900cd2
64899667fc13ae29a0900b2c,FR58 8215 5637 09PE GAZG NRJD W08,UBSWCHZHFFF,Compte chèque,"€42376,19",64899251fc13ae2cc7900e76
64899667fc13ae29a0900b2d,FR73 8473 9693 89ES QTRO AVGL 181,AGRIFRPP321,Compte de retraite,"€47149,27",64899251fc13ae2cc7900d66
64899667fc13ae29a0900b2e,GL48 3372 6197 4363 59,AGRIFRPP321,Compte de retraite,"€13320,19",64899252fc13ae2cc7900f58
64899667fc13ae29a0900b2f,TN17 4616 9344 4329 9553 9270,SOGEFRPP789,Compte professionnel,"€35865,21",64899251fc13ae2cc7900d86
64899667fc13ae29a0900b30,SA54 11VJ XF2Z THPE IEDA OYHY,UNCRITMMDDD,Compte chèque,"€29524,50",64899251fc13ae2cc7900e0b
64899667fc13ae29a0900b31,FR60 3215 3563 28AJ DRBP UBDL K85,DEUTDEFF654,Compte d'épargne,"€27405,78",64899251fc13ae2cc7900e21
64899667fc13ae29a0900b32,BA51 3168 5511 7514 8502,AGRIFRPP432,Compte chèque,"€22789,99",64899252fc13ae2cc7900f96
64899667fc13ae29a0900b33,GE68 DA72 3454 9901 5431 65,SOGEFRPP890,Compte offshore,"€16562,41",64899252fc13ae2cc7900fe5
64899667fc13ae29a0900b34,PL72 0923 8317 5670 1564 0374 0032,BSCHESMMCCC,Compte à terme,"€126,10",64899252fc13ae2cc7901006
64899667fc13ae29a0900b35,PS37 NNAH GRGZ NRC9 YR02 EPAG 1SEM F,BARCGB22AAA,Compte chèque,"€36236,52",64899251fc13ae2cc7900cf8
64899667fc13ae29a0900b36,BE11 4968 8676 6543,UBSWCHZHFFF,Compte joint,"€6883,51",64899251fc13ae2cc7900db6
64899667fc13ae29a0900b37,CY58 9331 2374 G9SW M7A4 FUFC GJYO,BSCHESMMCCC,Compte professionnel,"€18352,83",64899252fc13ae2cc790100d
64899667fc13ae29a0900b38,VG70 WOWL 2126 7103 7914 1541,BARCGB22AAA,Compte chèque,"€44598,94",64899251fc13ae2cc7900d47
64899667fc13ae29a0900b39,BE50 6657 6012 9796,BNPAFRPP456,Compte joint,"€7233,48",64899252fc13ae2cc7900fa3
64899667fc13ae29a0900b3a,AD39 9292 4778 BSS7 MLXD X3CX,CITIUS33BBB,Compte en ligne,"€7811,06",64899252fc13ae2cc7900f29
64899667fc13ae29a0900b3b,MD51 PBIR OFD0 F2CE A8MI ZNFE,BARCGB22GGG,Compte en ligne,"€5369,91",64899252fc13ae2cc7900f32
64899667fc13ae29a0900b3c,DE95 7713 5435 8616 9629 14,BARCGB22AAA,Compte chèque,"€48026,19",64899252fc13ae2cc7901085
64899667fc13ae29a0900b3d,GE35 JI16 2168 8878 2327 15,BNPAFRPP567,Compte professionnel,"€14667,69",64899251fc13ae2cc7900e5e
64899667fc13ae29a0900b3e,AD10 9280 7609 MMNR QK8B CZ7N,GENXFRPP234,Compte en ligne,"€33267,12",64899251fc13ae2cc7900ef1
64899667fc13ae29a0900b3f,BE70 8175 9680 2070,AGRIFRPP321,Compte courant,"€28264,51",64899251fc13ae2cc7900ed2
64899667fc13ae29a0900b40,IE42 NKBO 8322 5578 5315 79,HSBCHKHHEEE,Compte d'épargne,"€47014,25",64899251fc13ae2cc7900d5a
64899667fc13ae29a0900b41,MT80 IPOR 3372 5PY0 CLJ5 FZ27 EA0T APG,UBSWCHZHFFF,Compte professionnel,"€5540,28",64899252fc13ae2cc7900f5a
64899667fc13ae29a0900b42,DO30 WG4P 5432 0374 6970 7631 7849,CITIUS33HHH,Compte joint,"€21636,41",64899252fc13ae2cc7900f7f
64899667fc13ae29a0900b43,BE37 8811 6357 3656,BNPAFRPP567,Compte d'épargne,"€2130,14",64899251fc13ae2cc7900ee9
64899667fc13ae29a0900b44,RO46 EWLP XX8Y RQQ8 N3PW YPMD,CITIUS33HHH,Compte en ligne,"€3610,02",64899251fc13ae2cc7900cce
64899667fc13ae29a0900b45,IL82 5638 4058 0961 9914 324,UNCRITMMJJJ,Compte en ligne,"€26915,57",64899252fc13ae2cc7901010
64899667fc13ae29a0900b46,TN06 6973 4385 8017 1668 4965,DEUTDEFF654,Compte d'épargne,"€47712,83",64899252fc13ae2cc79010a3
64899667fc13ae29a0900b47,FR52 1327 5678 73EA S1BF DMHI P86,UNCRITMMDDD,Compte joint,"€26402,15",64899251fc13ae2cc7900ccc
64899667fc13ae29a0900b48,BA04 4795 1104 7821 1096,BARCGB22GGG,Compte d'épargne,"€3911,06",64899252fc13ae2cc7900f4f
64899667fc13ae29a0900b49,GL10 1026 0892 8159 00,CITIUS33BBB,Compte courant,"€41,17",64899252fc13ae2cc7901050
64899667fc13ae29a0900b4a,DE72 0228 5150 3143 3553 44,BARCGB22AAA,Compte professionnel,"€10474,72",64899251fc13ae2cc7900edc
64899667fc13ae29a0900b4b,BA48 9192 1472 9196 9580,BSCHESMMCCC,Compte professionnel,"€12100,34",64899252fc13ae2cc7900ff3
64899667fc13ae29a0900b4c,AE72 4447 8740 4712 9062 118,BARCGB22GGG,Compte en ligne,"€3617,00",64899251fc13ae2cc7900cd1
64899667fc13ae29a0900b4d,PS22 NOTN BYII YV3S KNRC 0UHR HPYV C,BSCHESMMIII,Compte chèque,"€5255,02",64899251fc13ae2cc7900e5d
64899667fc13ae29a0900b4e,MK25 081Q TX52 XQAL A06,BARCGB22GGG,Compte en ligne,"€39160,38",64899251fc13ae2cc7900d6c
64899667fc13ae29a0900b4f,DE95 3019 5207 2723 6077 25,AGRIFRPP432,Compte professionnel,"€16006,84",64899251fc13ae2cc7900ea6
64899667fc13ae29a0900b50,BE35 3066 9244 7427,DEUTDEFF765,Compte offshore,"€33795,60",64899251fc13ae2cc7900cd2
64899667fc13ae29a0900b51,LU72 276W RGFS E47Q ZXSH,DEUTDEFF654,Compte offshore,"€7641,32",64899252fc13ae2cc790106b
64899667fc13ae29a0900b52,EE23 4032 6949 1816 9033,CITIUS33HHH,Compte de retraite,"€28973,92",64899251fc13ae2cc7900eb2
64899667fc13ae29a0900b53,MD48 TZWL BGGH 9D72 HS2I RGZW,GENXFRPP123,Compte joint,"€16297,56",64899251fc13ae2cc7900e86
64899667fc13ae29a0900b54,IE24 MJCE 7813 7569 6619 24,GENXFRPP123,Compte courant,"€36329,69",64899252fc13ae2cc7900ffe
64899667fc13ae29a0900b55,SK93 3769 9499 3372 1611 1389,BARCGB22GGG,Compte professionnel,"€19619,64",64899251fc13ae2cc7900d8e
64899667fc13ae29a0900b56,IT63 M588 7027 5225 XEV8 RBSQ AO1,UNCRITMMDDD,Compte courant,"€8253,64",64899251fc13ae2cc7900db1
64899667fc13ae29a0900b57,CZ93 4839 0519 6444 1740 8574,BNPAFRPP456,Compte chèque,"€35555,02",64899251fc13ae2cc7900d08
64899667fc13ae29a0900b58,CZ27 5236 7177 8453 5136 5647,AGRIFRPP432,Compte joint,"€15265,92",64899252fc13ae2cc7900fea
64899667fc13ae29a0900b59,AD62 6843 9632 AHI9 UGHX VENF,BNPAFRPP456,Compte à terme,"€34159,12",64899252fc13ae2cc7900f6c
64899667fc13ae29a0900b5a,GL93 4378 9231 1872 58,CITIUS33HHH,Compte professionnel,"€32053,22",64899252fc13ae2cc7900f41
64899667fc13ae29a0900b5b,FR33 3869 0206 94UV WFD8 H8SJ 212,UNCRITMMDDD,Compte offshore,"€21259,92",64899252fc13ae2cc790107c
64899667fc13ae29a0900b5c,FR69 7390 7175 78F0 JG1W HE0V S49,GENXFRPP234,Compte offshore,"€37005,05",64899251fc13ae2cc7900d9b
64899667fc13ae29a0900b5d,NL78 RUXM 1082 7953 67,CITIUS33BBB,Compte chèque,"€14424,68",64899252fc13ae2cc7901092
64899667fc13ae29a0900b5e,CR14 1198 4110 0908 2407 2,BSCHESMMCCC,Compte à terme,"€9784,38",64899252fc13ae2cc7900fc0
64899667fc13ae29a0900b5f,CH17 6373 2PHR IJFU 1IWH H,UNCRITMMDDD,Compte d'épargne,"€32523,72",64899251fc13ae2cc7900de1
64899667fc13ae29a0900b60,MU91 JNYF 6310 1403 8789 7543 951V VX,AGRIFRPP432,Compte professionnel,"€21748,87",64899251fc13ae2cc7900e95
64899667fc13ae29a0900b61,CH92 0372 8SNT MEXD OIHS L,UNCRITMMDDD,Compte offshore,"€27747,19",64899251fc13ae2cc7900ec5
64899667fc13ae29a0900b62,AL35 9264 4041 IJER QILC DNGY JM01,UNCRITMMJJJ,Compte chèque,"€34260,88",64899252fc13ae2cc7901091
64899667fc13ae29a0900b63,RS77 3396 5027 0057 1820 10,BNPAFRPP567,Compte offshore,"€16064,97",64899252fc13ae2cc790102d
64899667fc13ae29a0900b64,FR45 4307 2319 83SE IUJH UYZL Q63,UBSWCHZHFFF,Compte joint,"€30168,87",64899252fc13ae2cc7901057
64899667fc13ae29a0900b65,GE70 PT75 6599 1124 8782 23,CITIUS33HHH,Compte courant,"€15879,68",64899251fc13ae2cc7900d96
64899667fc13ae29a0900b66,GB63 RMAO 7527 7074 3057 72,DEUTDEFF765,Compte offshore,"€13096,30",64899251fc13ae2cc7900de4
64899667fc13ae29a0900b67,ME89 1850 3939 2584 4959 85,UNCRITMMJJJ,Compte chèque,"€38316,57",64899251fc13ae2cc7900d34
64899667fc13ae29a0900b68,MR56 7850 0216 2172 4911 3185 508,UNCRITMMJJJ,Compte de retraite,"€32299,54",64899252fc13ae2cc79010a1
64899667fc13ae29a0900b69,ES67 2383 2986 6192 3133 7772,GENXFRPP123,Compte joint,"€7785,89",64899251fc13ae2cc7900d85
64899667fc13ae29a0900b6a,FR24 9659 8581 99HX D5WC B1ZD P94,SOGEFRPP789,Compte en ligne,"€25320,05",64899251fc13ae2cc7900cfc
64899667fc13ae29a0900b6b,AD06 1670 3303 4QQF LUS1 WUZB,AGRIFRPP321,Compte offshore,"€45225,57",64899251fc13ae2cc7900e91
64899667fc13ae29a0900b6c,GR78 8818 264A QEQK OZZP KRPL RJX,CITIUS33HHH,Compte joint,"€3090,99",64899252fc13ae2cc79010ae
64899667fc13ae29a0900b6d,FR13 3328 7118 74UM QHJS XYBP C70,GENXFRPP123,Compte joint,"€9817,67",64899251fc13ae2cc7900e38
64899667fc13ae29a0900b6e,CZ28 0944 2171 5431 9568 8642,AGRIFRPP432,Compte professionnel,"€36391,93",64899251fc13ae2cc7900cf3
64899667fc13ae29a0900b6f,AE58 6200 3630 8394 8109 761,SOGEFRPP789,Compte de retraite,"€24325,14",64899251fc13ae2cc7900eac
64899667fc13ae29a0900b70,FR71 2546 2664 42PS MTZK NT94 L09,HSBCHKHHEEE,Compte de retraite,"€22733,29",64899251fc13ae2cc7900e91
64899667fc13ae29a0900b71,IE58 RGWI 4711 7564 1539 44,UNCRITMMJJJ,Compte à terme,"€11023,19",64899251fc13ae2cc7900d2d
64899667fc13ae29a0900b72,IT26 O041 4143 1321 9PRH 0FEE 68B,HSBCHKHHEEE,Compte chèque,"€18519,19",64899251fc13ae2cc7900cf6
64899667fc13ae29a0900b73,BA23 8038 9988 2683 9045,BARCGB22AAA,Compte offshore,"€34133,69",64899252fc13ae2cc7900f85
64899667fc13ae29a0900b74,FR72 1856 9709 191O FWBJ HSTD K33,BARCGB22AAA,Compte de retraite,"€4477,42",64899252fc13ae2cc7900f51
64899667fc13ae29a0900b75,PS43 TZGG XAUL 81RB KY3T U8N8 5BTC P,CITIUS33BBB,Compte d'épargne,"€12601,21",64899251fc13ae2cc7900d8a
64899667fc13ae29a0900b76,MT83 ONNG 2229 74XY IVEO FECP CTWC JIY,CITIUS33BBB,Compte courant,"€897,44",64899251fc13ae2cc7900ec6
64899667fc13ae29a0900b77,VG73 MGQN 6041 7925 0012 1831,BARCGB22AAA,Compte en ligne,"€35287,75",64899251fc13ae2cc7900dfd
64899667fc13ae29a0900b78,BR90 9609 7276 8007 4571 6932 270P F,UNCRITMMDDD,Compte professionnel,"€21161,23",64899251fc13ae2cc7900ce8
64899667fc13ae29a0900b79,BA10 5950 1735 4894 0726,BSCHESMMIII,Compte de retraite,"€22495,05",64899252fc13ae2cc7900f94
64899667fc13ae29a0900b7a,CZ41 4375 8502 7967 6854 2463,BARCGB22AAA,Compte courant,"€12093,28",64899251fc13ae2cc7900e99
64899667fc13ae29a0900b7b,CH32 2270 0STV KC64 PHJG 1,HSBCHKHHEEE,Compte en ligne,"€31223,53",64899252fc13ae2cc7900f65
64899667fc13ae29a0900b7c,IS03 7129 3985 2644 4585 4800 24,AGRIFRPP321,Compte professionnel,"€3573,10",64899252fc13ae2cc7900f93
64899667fc13ae29a0900b7d,PS93 NTAQ KDHK HMMH VQ85 CRKP FH0V L,DEUTDEFF765,Compte professionnel,"€5619,55",64899251fc13ae2cc7900e96
64899667fc13ae29a0900b7e,KZ29 490S E2XG ABBD F3YJ,SOGEFRPP890,Compte en ligne,"€7213,45",64899251fc13ae2cc7900ce2
64899667fc13ae29a0900b7f,MC19 5047 8081 89EX ABFT DJLR B28,GENXFRPP234,Compte joint,"€33507,85",64899252fc13ae2cc7900f9f
64899667fc13ae29a0900b80,SK93 8292 8668 0255 8518 4625,GENXFRPP234,Compte chèque,"€17319,38",64899251fc13ae2cc7900df7
64899667fc13ae29a0900b81,CY09 1232 4235 F3P3 EUNV KTKJ SOBR,SOGEFRPP890,Compte joint,"€32723,35",64899252fc13ae2cc7900f30
64899667fc13ae29a0900b82,IS40 8125 3381 9318 3493 4303 46,BARCGB22GGG,Compte courant,"€30886,40",64899252fc13ae2cc7900f6f
64899667fc13ae29a0900b83,GE06 WH04 4242 0119 1737 42,UNCRITMMDDD,Compte d'épargne,"€21740,04",64899252fc13ae2cc79010a7
64899667fc13ae29a0900b84,FR76 0544 1410 76FX GCAA DJQJ Z71,DEUTDEFF765,Compte offshore,"€35133,56",64899251fc13ae2cc7900ddb
64899667fc13ae29a0900b85,PS80 MBZQ ZOCN RZFJ JABY XHM9 O6MY H,BARCGB22GGG,Compte professionnel,"€38894,05",64899251fc13ae2cc7900d18
64899667fc13ae29a0900b86,FR33 7758 8590 62KC C5TB 4YBX F06,BNPAFRPP567,Compte courant,"€18739,06",64899251fc13ae2cc7900d2b
64899667fc13ae29a0900b87,FR12 8583 5615 47WA TJVN QE5L S15,BNPAFRPP567,Compte joint,"€23593,95",64899252fc13ae2cc790101c
64899667fc13ae29a0900b88,PL64 9338 1182 8898 4799 4731 3960,BSCHESMMIII,Compte professionnel,"€40312,70",64899251fc13ae2cc7900dac
64899667fc13ae29a0900b89,IT45 W289 0231 870O KZ42 VCZF P8K,BNPAFRPP567,Compte offshore,"€11501,10",64899251fc13ae2cc7900e9c
64899667fc13ae29a0900b8a,RO50 NUMW X7WL RWHX PE43 ZXVM,UNCRITMMJJJ,Compte joint,"€45762,32",64899252fc13ae2cc7900fe6
64899667fc13ae29a0900b8b,ES08 1895 3511 3604 5620 9965,UNCRITMMJJJ,Compte courant,"€8854,58",64899252fc13ae2cc7901008
64899667fc13ae29a0900b8c,IT53 Z375 7784 616X Q4MZ 33FR TAH,UNCRITMMJJJ,Compte en ligne,"€38404,64",64899251fc13ae2cc7900ecb
64899667fc13ae29a0900b8d,AL38 2980 2126 FAQO YOEJ 1D79 BZF4,AGRIFRPP321,Compte en ligne,"€13591,18",64899251fc13ae2cc7900d45
64899667fc13ae29a0900b8e,GI47 PJKZ GQ1C UWA2 0YKM CBI,UNCRITMMDDD,Compte de retraite,"€45557,15",64899252fc13ae2cc7900fad
64899667fc13ae29a0900b8f,PS14 GNBW AQKP NRDZ APGU A0OJ F0HU Q,DEUTDEFF765,Compte en ligne,"€16579,86",64899252fc13ae2cc7900fa6
64899667fc13ae29a0900b90,RO42 AIKI 8RUO KBXE 0PHO AHBE,BARCGB22AAA,Compte de retraite,"€1083,30",64899251fc13ae2cc7900d52
64899667fc13ae29a0900b91,HU18 1221 2726 9826 2215 2283 2042,GENXFRPP234,Compte joint,"€4476,14",64899252fc13ae2cc790100d
64899667fc13ae29a0900b92,EE58 9045 6400 8136 7436,CITIUS33HHH,Compte courant,"€25770,30",64899251fc13ae2cc7900e46
64899667fc13ae29a0900b93,PL34 4692 9205 4223 8962 3165 4029,BARCGB22AAA,Compte en ligne,"€48253,39",64899252fc13ae2cc7900f1d
64899667fc13ae29a0900b94,PS97 NMNS JCAE HUJN SDTO OYX2 S5SO G,CITIUS33HHH,Compte joint,"€12974,91",64899251fc13ae2cc7900cd4
64899667fc13ae29a0900b95,HR88 0237 2850 0212 8284 9,BNPAFRPP456,Compte de retraite,"€12982,25",64899251fc13ae2cc7900e26
64899667fc13ae29a0900b96,IL21 1980 8179 8780 8703 539,BSCHESMMIII,Compte chèque,"€48575,60",64899251fc13ae2cc7900dee
64899667fc13ae29a0900b97,ME60 4851 9698 5321 7561 03,BARCGB22GGG,Compte d'épargne,"€30629,86",64899251fc13ae2cc7900d4d
64899667fc13ae29a0900b98,TN37 9930 7334 6582 7117 3396,DEUTDEFF654,Compte joint,"€32610,20",64899251fc13ae2cc7900e5f
64899667fc13ae29a0900b99,KW88 VNVX ISGM L3M0 IFLH DWXN 9XIB G4,SOGEFRPP890,Compte joint,"€28518,70",64899251fc13ae2cc7900edc
64899667fc13ae29a0900b9a,MT16 OQFT 8348 7DOM LGIQ YWJP 7ZH4 GQI,BARCGB22AAA,Compte à terme,"€36955,08",64899252fc13ae2cc79010b1
64899667fc13ae29a0900b9b,KZ54 2086 CJXC 4CWT VR17,CITIUS33BBB,Compte d'épargne,"€21708,72",64899251fc13ae2cc7900ee9
64899667fc13ae29a0900b9c,MT02 EHOI 3699 7DPP 3XQF TTIO H81D 3PI,BARCGB22GGG,Compte d'épargne,"€48359,53",64899251fc13ae2cc7900e54
64899667fc13ae29a0900b9d,LV55 SLJK 26XN FRIV HW5I K,UBSWCHZHFFF,Compte courant,"€33737,77",64899251fc13ae2cc7900eab
64899667fc13ae29a0900b9e,FR37 0476 2642 52GF OU4H FSMH I14,HSBCHKHHEEE,Compte professionnel,"€18584,09",64899252fc13ae2cc7901085
64899667fc13ae29a0900b9f,MT46 EFHS 4264 3DIP MY9M TOGM VFDG KCN,BNPAFRPP456,Compte d'épargne,"€22237,25",64899252fc13ae2cc7901068
64899667fc13ae29a0900ba0,PT43 4143 8671 6978 3733 9398 3,BNPAFRPP456,Compte en ligne,"€9058,20",64899251fc13ae2cc7900d1d
64899667fc13ae29a0900ba1,KW29 NNLV LPJI JMUX VUNE FBQZ JNPM 2O,DEUTDEFF654,Compte de retraite,"€45200,27",64899251fc13ae2cc7900eeb
64899667fc13ae29a0900ba2,LV43 YOYL 1KVP C4VB B6UH M,BNPAFRPP456,Compte joint,"€4951,68",64899251fc13ae2cc7900ce3
64899667fc13ae29a0900ba3,SI37 3007 4263 7171 254,UNCRITMMDDD,Compte chèque,"€33174,11",64899252fc13ae2cc7901027
64899667fc13ae29a0900ba4,BH55 TBAQ ZFYR MC9O ATDB SR,HSBCHKHHEEE,Compte courant,"€34201,10",64899252fc13ae2cc7900fdc
64899667fc13ae29a0900ba5,GI94 ZJWN 1NPA 9AWW 1BZN UWP,BNPAFRPP567,Compte d'épargne,"€33803,07",64899251fc13ae2cc7900ed3
64899667fc13ae29a0900ba6,LT50 4699 2710 7686 7023,BSCHESMMCCC,Compte professionnel,"€23752,51",64899251fc13ae2cc7900e36
64899667fc13ae29a0900ba7,DO15 RNN6 6012 6794 1791 7942 7317,BNPAFRPP456,Compte de retraite,"€12351,73",64899251fc13ae2cc7900d8e
64899667fc13ae29a0900ba8,CY96 0054 6334 PBLG AK7G OZFN H6T8,UBSWCHZHFFF,Compte de retraite,"€45346,77",64899251fc13ae2cc7900ccd
64899667fc13ae29a0900ba9,FR78 8481 3007 62XE CRAO 62T0 T47,SOGEFRPP789,Compte offshore,"€19966,57",64899252fc13ae2cc790106e
64899667fc13ae29a0900baa,DO17 BIFO 7517 1875 5940 1146 4063,BSCHESMMIII,Compte de retraite,"€10979,07",64899251fc13ae2cc7900cf8
64899667fc13ae29a0900bab,FI12 6471 9048 2989 07,CITIUS33BBB,Compte à terme,"€41665,90",64899251fc13ae2cc7900e42
64899667fc13ae29a0900bac,AT91 1234 5500 9187 0115,CITIUS33BBB,Compte d'épargne,"€11386,01",64899251fc13ae2cc7900cee
64899667fc13ae29a0900bad,SA74 68S0 8OOO MCPL 2P6O URUQ,CITIUS33BBB,Compte en ligne,"€39053,80",64899251fc13ae2cc7900e2f
64899667fc13ae29a0900bae,FR71 1311 9920 24RC YTLY IPKU Z12,HSBCHKHHEEE,Compte de retraite,"€49959,97",64899251fc13ae2cc7900da4
64899667fc13ae29a0900baf,AL40 5933 0547 EBDN WSZM PTLY GSNK,CITIUS33HHH,Compte professionnel,"€49487,49",64899252fc13ae2cc7900fcc
64899667fc13ae29a0900bb0,TN27 3618 6296 8342 6021 0911,DEUTDEFF765,Compte chèque,"€18111,87",64899252fc13ae2cc7900f18
64899667fc13ae29a0900bb1,FR33 3636 2514 81CQ PAEZ BCQV B01,GENXFRPP234,Compte en ligne,"€16871,89",64899251fc13ae2cc7900e83
64899667fc13ae29a0900bb2,DK95 2550 9816 3886 09,UNCRITMMDDD,Compte joint,"€10620,73",64899251fc13ae2cc7900dd8
64899667fc13ae29a0900bb3,SK05 5881 0430 3189 7936 1495,SOGEFRPP789,Compte d'épargne,"€19928,00",64899251fc13ae2cc7900e5f
64899667fc13ae29a0900bb4,SE35 0762 4436 4939 5098 1955,UNCRITMMDDD,Compte à terme,"€16802,66",64899251fc13ae2cc7900e23
64899667fc13ae29a0900bb5,IS50 9800 0511 3361 0470 0118 97,UNCRITMMJJJ,Compte chèque,"€12854,96",64899252fc13ae2cc7900f51
64899667fc13ae29a0900bb6,MR48 6264 2026 3250 1962 7602 184,UNCRITMMDDD,Compte offshore,"€9597,90",64899251fc13ae2cc7900e3b
64899667fc13ae29a0900bb7,ME80 9671 7702 7856 7695 23,BARCGB22GGG,Compte d'épargne,"€30056,03",64899251fc13ae2cc7900dc4
64899667fc13ae29a0900bb8,FR05 5305 5262 87LT WSPA ETWJ J65,BSCHESMMIII,Compte d'épargne,"€18646,88",64899251fc13ae2cc7900e3e
64899667fc13ae29a0900bb9,AD24 6832 2829 HGN0 KQAZ S78H,BARCGB22AAA,Compte d'épargne,"€11751,51",64899251fc13ae2cc7900e56
64899667fc13ae29a0900bba,RO17 QWBN LFGS 14JQ WCDR TPT0,CITIUS33HHH,Compte à terme,"€36947,58",64899252fc13ae2cc7900f43
64899667fc13ae29a0900bbb,FO08 1282 5190 0305 59,UNCRITMMJJJ,Compte courant,"€19839,04",64899252fc13ae2cc7901028
64899667fc13ae29a0900bbc,SI54 0474 7159 1489 516,GENXFRPP234,Compte joint,"€47935,25",64899252fc13ae2cc790106c
64899667fc13ae29a0900bbd,FR49 7687 8690 37FT EZFD K1B1 P55,AGRIFRPP321,Compte en ligne,"€8721,01",64899251fc13ae2cc7900e9e
64899667fc13ae29a0900bbe,BG16 GAQY 7182 07UF D4Z3 Z0,SOGEFRPP890,Compte professionnel,"€6156,33",64899252fc13ae2cc7900fcb
64899667fc13ae29a0900bbf,HR59 6062 0999 5968 9844 6,UNCRITMMJJJ,Compte d'épargne,"€20432,79",64899251fc13ae2cc7900daf
